"","kelp","substrate","depth","x","y","period","ammonium_spring_mean","ammonium_summer_minimum","currentSpeed_summer_mean","nitrate_summer_minimum","PAR_summer_mean","temperature_summer_mean","turbidity_summer_mean","salinity_summer_mean","slope_5x5","TPI_3x3","substrate_aligned","bathymetry_20","set","cell","Cluster","weight"
"50",1,1,2.40389108657837,1201508.140404,405134.751327,"2014_2019",1.77128279209137,1.46640193462372,0.707599222660065,8.49887180328369,119.810974121094,13.6263952255249,1.60965037345886,27.7729797363281,1.19476354122162,-0.487049579620361,1,2.40389108657837,"train",72,4,0.47852348993288
"51",1,1,-1.16913664340973,1180149.418122,369452.963526,"2014_2019",1.53587007522583,1.88301658630371,0.391880303621292,16.271764755249,119.896835327148,10.8567667007446,0.968899548053741,30.8557281494141,6.09860706329346,-0.285849750041962,1,-1.16913664340973,"train",73,4,0.47852348993288
"52",1,1,0.925841271877289,1152568.259273,376989.119725,"2014_2019",1.47451269626617,1.9028012752533,0.23530238866806,14.2200260162354,113.881561279297,11.3484182357788,0.84181159734726,30.9435958862305,1.23589468002319,0.00873112678527832,1,0.925841271877289,"train",74,2,1.71394230769229
"53",1,1,0.331019282341003,1212933.817832,420879.273464,"2014_2019",1.70665884017944,1.21923303604126,0.931874811649323,6.45758581161499,119.496589660645,13.1674718856812,1.90277242660522,27.5671482086182,18.2347621917725,0.0265384912490845,1,0.331019282341003,"train",76,4,0.47852348993288
"54",1,1,18.2862396240234,1200932.356272,404524.982514,"2014_2019",1.7667750120163,1.41934549808502,0.676555871963501,8.07161235809326,119.824447631836,13.8146991729736,1.59839904308319,27.6442813873291,2.47180438041687,0.130516052246094,1,18.2862396240234,"train",77,4,0.47852348993288
"55",1,1,-0.911049485206604,1201415.919138,404260.084345,"2014_2019",1.76820504665375,1.436527967453,0.738175809383392,8.21331405639648,119.912971496582,13.7357025146484,1.59684765338898,27.7104682922363,7.91008234024048,-0.0875200629234314,1,-0.911049485206604,"train",78,4,0.47852348993288
"56",1,1,0.448503613471985,1202425.021633,386120.318955,"2014_2019",1.73706257343292,1.62096405029297,0.597920656204224,9.40077877044678,120.393783569336,13.1177711486816,1.44129478931427,28.6863422393799,10.9939737319946,0.0342703759670258,1,0.448503613471985,"train",79,4,0.47852348993288
"57",1,1,13.0019121170044,1198372.269666,431960.838733,"2014_2019",1.54039192199707,0.317182809114456,0.689798772335052,0.784617006778717,117.830535888672,15.9588184356689,2.86580872535706,23.7223777770996,13.505823135376,2.00950336456299,1,13.0019121170044,"train",80,4,0.47852348993288
"58",1,1,0.618802964687347,1195251.971441,380505.985907,"2014_2019",1.60200142860413,1.83526563644409,0.247599631547928,13.2915925979614,119.336067199707,11.9003324508667,1.09887504577637,30.2382011413574,5.15041351318359,0.200668722391129,1,0.618802964687347,"train",82,4,0.47852348993288
"59",1,1,1.0417891740799,1195851.538983,380420.461279,"2014_2019",1.59316790103912,1.8336695432663,0.179536163806915,13.3485012054443,119.094566345215,11.9342632293701,1.09981310367584,30.2720375061035,2.92748379707336,0.181993186473846,1,1.0417891740799,"train",83,4,0.47852348993288
"60",1,1,0.54165905714035,1183033.023115,372208.428743,"2014_2019",1.63557302951813,1.9190399646759,0.32046577334404,13.8379793167114,120.135749816895,11.7072343826294,1.05986249446869,30.3079109191895,10.5150918960571,-0.503354847431183,1,0.54165905714035,"train",84,4,0.47852348993288
"61",1,1,-2.49733352661133,1198361.321062,409172.404149,"2014_2019",1.76011288166046,1.34360873699188,0.577889740467072,7.38450956344604,119.275215148926,13.8659200668335,1.66391324996948,27.4630107879639,5.83330583572388,-0.0798265933990479,1,-2.49733352661133,"train",86,4,0.47852348993288
"62",1,1,5.97637128829956,1201247.590146,403941.46249,"2014_2019",1.76561439037323,1.42552018165588,0.665121078491211,8.11501026153564,119.866363525391,13.7479782104492,1.59286725521088,27.7083683013916,2.97303414344788,-1.42408418655396,1,5.97637128829956,"train",87,4,0.47852348993288
"63",1,1,9.46829414367676,1201607.883286,403783.127049,"2014_2019",1.76982951164246,1.44428718090057,0.741456925868988,8.26613426208496,119.837051391602,13.6903600692749,1.59419083595276,27.752326965332,2.45117616653442,-0.247746467590332,1,9.46829414367676,"train",88,4,0.47852348993288
"64",1,1,1.23599207401276,1206283.510231,416974.206665,"2014_2019",1.69723558425903,1.26278376579285,0.879584491252899,6.6972165107727,119.795715332031,13.3039741516113,1.87463021278381,27.5568656921387,11.1014623641968,-2.86479902267456,1,1.23599207401276,"train",89,4,0.47852348993288
"65",1,1,1.9630628824234,1193627.715949,381047.8415,"2014_2019",1.59994328022003,1.63348686695099,0.273605972528458,11.6461935043335,119.163833618164,12.1041717529297,1.06250369548798,30.1619491577148,3.90804600715637,-3.02947235107422,1,1.9630628824234,"train",90,4,0.47852348993288
"66",1,1,18.5534019470215,1202538.908606,385089.07868,"2014_2019",1.73091971874237,1.7533210515976,0.869828343391418,10.6347694396973,121.262817382812,12.444655418396,1.40377688407898,29.1573219299316,2.34708905220032,0.662443161010742,1,18.5534019470215,"train",91,4,0.47852348993288
"67",1,1,-3.00764799118042,1201808.855551,399242.789608,"2014_2019",1.7860209941864,1.6650196313858,0.635031044483185,10.1907730102539,120.021560668945,12.9096612930298,1.5502462387085,28.4495906829834,4.58171701431274,-1.61207985877991,1,-3.00764799118042,"train",92,4,0.47852348993288
"68",1,1,-0.833813011646271,1174385.244963,369449.906104,"2014_2019",1.53299009799957,1.89410138130188,0.787062764167786,14.9780397415161,119.773918151855,11.0653591156006,0.942246556282043,30.7869930267334,16.0643749237061,-0.844933271408081,1,-0.833813011646271,"train",94,4,0.47852348993288
"69",1,1,0.119121544063091,1159262.152774,375600.707843,"2014_2019",1.76531887054443,1.90978741645813,0.18871283531189,13.9995632171631,114.122245788574,11.6194372177124,0.863559603691101,30.5985088348389,1.54241502285004,-0.0050247460603714,1,0.119121544063091,"train",95,4,0.47852348993288
"70",1,1,1.57343995571136,1201579.088444,401044.412372,"2014_2019",1.80254888534546,1.61790907382965,0.647220611572266,9.71142482757568,119.911148071289,13.0958108901978,1.58267569541931,28.2627010345459,7.60965204238892,0.0205268859863281,1,1.57343995571136,"train",99,4,0.47852348993288
